YearStart,YearEnd,LocationAbbr,LocationDesc,Question,Data_Value,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2022,2022,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,24.6,14.7,38.1,68.0,,,,,2 or more races,"(41.6410409880005, -99.36572062299967)",OWS,OWS1,Q036,31,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,NV,Nevada,Percent of adults aged 18 years and older who have obesity,34.0,21.0,50.0,79.0,,,,,2 or more races,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q036,32,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,16.7,8.8,29.3,60.0,,,,,2 or more races,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q036,33,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,NJ,New Jersey,Percent of adults aged 18 years and older who have obesity,38.4,25.1,53.7,82.0,,,,,2 or more races,"(40.13057004800049, -74.27369128799967)",OWS,OWS1,Q036,34,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,NY,New York,Percent of adults aged 18 years and older who have obesity,29.2,21.8,37.9,236.0,,,,,2 or more races,"(42.82700103200045, -75.54397042699964)",OWS,OWS1,Q036,36,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,NC,North Carolina,Percent of adults aged 18 years and older who have obesity,39.9,23.6,58.8,63.0,,,,,2 or more races,"(35.466220975000454, -79.15925046299964)",OWS,OWS1,Q036,37,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,ND,North Dakota,Percent of adults aged 18 years and older who have obesity,39.9,26.7,54.7,55.0,,,,,2 or more races,"(47.47531977900047, -100.11842104899966)",OWS,OWS1,Q036,38,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,OH,Ohio,Percent of adults aged 18 years and older who have obesity,40.4,32.1,49.3,246.0,,,,,2 or more races,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q036,39,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,40.3,34.2,46.7,319.0,,,,,2 or more races,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q036,40,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,OR,Oregon,Percent of adults aged 18 years and older who have obesity,31.4,24.4,39.4,185.0,,,,,2 or more races,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,41,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,20.7,11.1,35.3,61.0,,,,,2 or more races,"(40.79373015200048, -77.86070029399963)",OWS,OWS1,Q036,42,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,RI,Rhode Island,Percent of adults aged 18 years and older who have obesity,45.9,31.1,61.4,71.0,,,,,2 or more races,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q036,44,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,SC,South Carolina,Percent of adults aged 18 years and older who have obesity,38.2,28.9,48.5,159.0,,,,,2 or more races,"(33.998821303000454, -81.04537120699968)",OWS,OWS1,Q036,45,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,SD,South Dakota,Percent of adults aged 18 years and older who have obesity,71.1,51.3,85.2,142.0,,,,,2 or more races,"(44.353130053000484, -100.3735306369997)",OWS,OWS1,Q036,46,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,TN,Tennessee,Percent of adults aged 18 years and older who have obesity,29.4,18.6,43.1,87.0,,,,,2 or more races,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q036,47,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,TX,Texas,Percent of adults aged 18 years and older who have obesity,29.4,21.7,38.5,222.0,,,,,2 or more races,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,48,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,UT,Utah,Percent of adults aged 18 years and older who have obesity,39.4,28.2,51.8,110.0,,,,,2 or more races,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,49,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,VT,Vermont,Percent of adults aged 18 years and older who have obesity,25.7,16.4,37.8,99.0,,,,,2 or more races,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,50,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,VA,Virginia,Percent of adults aged 18 years and older who have obesity,31.5,23.4,40.9,172.0,,,,,2 or more races,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,51,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,WA,Washington,Percent of adults aged 18 years and older who have obesity,37.3,33.2,41.7,749.0,,,,,2 or more races,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,53,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,WV,West Virginia,Percent of adults aged 18 years and older who have obesity,34.6,22.4,49.2,63.0,,,,,2 or more races,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,54,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,48.2,37.9,58.6,138.0,,,,,2 or more races,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,55,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2022,2022,AL,Alabama,Percent of adults aged 18 years and older who have obesity,37.4,20.3,58.4,50.0,,,,,American Indian/Alaska Native,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,1,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,AK,Alaska,Percent of adults aged 18 years and older who have obesity,36.2,30.9,42.0,586.0,,,,,American Indian/Alaska Native,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q036,2,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,AZ,Arizona,Percent of adults aged 18 years and older who have obesity,47.9,40.1,55.8,399.0,,,,,American Indian/Alaska Native,"(34.865970280000454, -111.76381127699972)",OWS,OWS1,Q036,4,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,39.7,27.9,52.8,85.0,,,,,American Indian/Alaska Native,"(34.74865012400045, -92.27449074299966)",OWS,OWS1,Q036,5,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,CA,California,Percent of adults aged 18 years and older who have obesity,42.4,28.7,57.4,96.0,,,,,American Indian/Alaska Native,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q036,6,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,CO,Colorado,Percent of adults aged 18 years and older who have obesity,39.2,26.8,53.2,69.0,,,,,American Indian/Alaska Native,"(38.843840757000464, -106.13361092099967)",OWS,OWS1,Q036,8,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,FL,Florida,Percent of adults aged 18 years and older who have obesity,40.9,24.9,59.1,105.0,,,,,American Indian/Alaska Native,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,12,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,GA,Georgia,Percent of adults aged 18 years and older who have obesity,19.5,8.9,37.5,69.0,,,,,American Indian/Alaska Native,"(32.83968109300048, -83.62758034599966)",OWS,OWS1,Q036,13,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,ID,Idaho,Percent of adults aged 18 years and older who have obesity,45.9,30.9,61.7,80.0,,,,,American Indian/Alaska Native,"(43.682630005000476, -114.3637300419997)",OWS,OWS1,Q036,16,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,KS,Kansas,Percent of adults aged 18 years and older who have obesity,37.6,25.9,50.9,111.0,,,,,American Indian/Alaska Native,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,20,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,LA,Louisiana,Percent of adults aged 18 years and older who have obesity,45.0,30.3,60.6,57.0,,,,,American Indian/Alaska Native,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,22,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,ME,Maine,Percent of adults aged 18 years and older who have obesity,46.6,32.7,61.0,78.0,,,,,American Indian/Alaska Native,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q036,23,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,MD,Maryland,Percent of adults aged 18 years and older who have obesity,23.4,13.7,37.0,81.0,,,,,American Indian/Alaska Native,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q036,24,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,MI,Michigan,Percent of adults aged 18 years and older who have obesity,26.9,17.3,39.3,74.0,,,,,American Indian/Alaska Native,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,26,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,MN,Minnesota,Percent of adults aged 18 years and older who have obesity,44.8,34.0,56.0,157.0,,,,,American Indian/Alaska Native,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,27,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,MO,Missouri,Percent of adults aged 18 years and older who have obesity,35.7,22.0,52.3,68.0,,,,,American Indian/Alaska Native,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,29,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,MT,Montana,Percent of adults aged 18 years and older who have obesity,38.6,32.2,45.4,430.0,,,,,American Indian/Alaska Native,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q036,30,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,US,National,Percent of adults aged 18 years and older who have obesity,38.8,35.8,41.8,6243.0,,,,,American Indian/Alaska Native,,OWS,OWS1,Q036,59,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,42.0,27.5,58.0,95.0,,,,,American Indian/Alaska Native,"(41.6410409880005, -99.36572062299967)",OWS,OWS1,Q036,31,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,NM,New Mexico,Percent of adults aged 18 years and older who have obesity,42.5,34.9,50.5,301.0,,,,,American Indian/Alaska Native,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q036,35,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,NY,New York,Percent of adults aged 18 years and older who have obesity,36.4,18.9,58.4,102.0,,,,,American Indian/Alaska Native,"(42.82700103200045, -75.54397042699964)",OWS,OWS1,Q036,36,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,NC,North Carolina,Percent of adults aged 18 years and older who have obesity,37.2,26.7,49.1,156.0,,,,,American Indian/Alaska Native,"(35.466220975000454, -79.15925046299964)",OWS,OWS1,Q036,37,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,ND,North Dakota,Percent of adults aged 18 years and older who have obesity,43.9,34.1,54.2,125.0,,,,,American Indian/Alaska Native,"(47.47531977900047, -100.11842104899966)",OWS,OWS1,Q036,38,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,OH,Ohio,Percent of adults aged 18 years and older who have obesity,31.5,20.0,45.8,96.0,,,,,American Indian/Alaska Native,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q036,39,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,47.8,42.1,53.5,389.0,,,,,American Indian/Alaska Native,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q036,40,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,SC,South Carolina,Percent of adults aged 18 years and older who have obesity,28.6,15.7,46.2,71.0,,,,,American Indian/Alaska Native,"(33.998821303000454, -81.04537120699968)",OWS,OWS1,Q036,45,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,SD,South Dakota,Percent of adults aged 18 years and older who have obesity,39.1,28.3,51.1,983.0,,,,,American Indian/Alaska Native,"(44.353130053000484, -100.3735306369997)",OWS,OWS1,Q036,46,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,TX,Texas,Percent of adults aged 18 years and older who have obesity,44.6,22.7,68.9,109.0,,,,,American Indian/Alaska Native,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,48,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,UT,Utah,Percent of adults aged 18 years and older who have obesity,51.7,36.7,66.5,71.0,,,,,American Indian/Alaska Native,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,49,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,VT,Vermont,Percent of adults aged 18 years and older who have obesity,33.4,18.9,51.8,51.0,,,,,American Indian/Alaska Native,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,50,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,VA,Virginia,Percent of adults aged 18 years and older who have obesity,27.8,12.2,51.7,63.0,,,,,American Indian/Alaska Native,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,51,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,WA,Washington,Percent of adults aged 18 years and older who have obesity,43.0,35.8,50.6,279.0,,,,,American Indian/Alaska Native,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,53,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,45.4,33.4,58.0,120.0,,,,,American Indian/Alaska Native,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,55,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,WY,Wyoming,Percent of adults aged 18 years and older who have obesity,40.5,26.6,56.1,58.0,,,,,American Indian/Alaska Native,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q036,56,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2022,2022,AK,Alaska,Percent of adults aged 18 years and older who have obesity,24.2,15.5,35.8,127.0,,,,,Asian,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q036,2,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,AZ,Arizona,Percent of adults aged 18 years and older who have obesity,11.6,6.3,20.3,117.0,,,,,Asian,"(34.865970280000454, -111.76381127699972)",OWS,OWS1,Q036,4,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,CA,California,Percent of adults aged 18 years and older who have obesity,12.5,9.6,16.1,903.0,,,,,Asian,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q036,6,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,CO,Colorado,Percent of adults aged 18 years and older who have obesity,12.8,7.5,21.1,186.0,,,,,Asian,"(38.843840757000464, -106.13361092099967)",OWS,OWS1,Q036,8,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,CT,Connecticut,Percent of adults aged 18 years and older who have obesity,13.4,8.0,21.6,222.0,,,,,Asian,"(41.56266102000046, -72.64984095199964)",OWS,OWS1,Q036,9,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,DE,Delaware,Percent of adults aged 18 years and older who have obesity,18.7,9.0,35.0,69.0,,,,,Asian,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q036,10,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,13.8,7.6,23.9,99.0,,,,,Asian,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q036,11,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,FL,Florida,Percent of adults aged 18 years and older who have obesity,17.1,7.5,34.5,109.0,,,,,Asian,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,12,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,GA,Georgia,Percent of adults aged 18 years and older who have obesity,17.2,10.4,27.1,143.0,,,,,Asian,"(32.83968109300048, -83.62758034599966)",OWS,OWS1,Q036,13,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,HI,Hawaii,Percent of adults aged 18 years and older who have obesity,18.8,16.4,21.4,2299.0,,,,,Asian,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q036,15,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,IL,Illinois,Percent of adults aged 18 years and older who have obesity,10.2,5.6,18.0,167.0,,,,,Asian,"(40.48501028300046, -88.99771017799969)",OWS,OWS1,Q036,17,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,IN,Indiana,Percent of adults aged 18 years and older who have obesity,9.3,3.7,21.5,118.0,,,,,Asian,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q036,18,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,IA,Iowa,Percent of adults aged 18 years and older who have obesity,10.9,5.6,20.1,94.0,,,,,Asian,"(42.46940091300047, -93.81649055599968)",OWS,OWS1,Q036,19,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,KS,Kansas,Percent of adults aged 18 years and older who have obesity,11.0,6.2,18.9,96.0,,,,,Asian,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,20,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,MD,Maryland,Percent of adults aged 18 years and older who have obesity,12.2,8.5,17.0,413.0,,,,,Asian,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q036,24,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,MA,Massachusetts,Percent of adults aged 18 years and older who have obesity,10.4,6.6,16.0,442.0,,,,,Asian,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q036,25,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,MI,Michigan,Percent of adults aged 18 years and older who have obesity,9.6,5.5,16.3,175.0,,,,,Asian,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,26,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,MN,Minnesota,Percent of adults aged 18 years and older who have obesity,19.1,15.1,24.0,388.0,,,,,Asian,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,27,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,MO,Missouri,Percent of adults aged 18 years and older who have obesity,8.5,3.5,19.1,94.0,,,,,Asian,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,29,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,US,National,Percent of adults aged 18 years and older who have obesity,13.3,12.0,14.7,10839.0,,,,,Asian,,OWS,OWS1,Q036,59,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,12.1,5.3,25.3,60.0,,,,,Asian,"(41.6410409880005, -99.36572062299967)",OWS,OWS1,Q036,31,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,NV,Nevada,Percent of adults aged 18 years and older who have obesity,26.5,15.3,41.8,72.0,,,,,Asian,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q036,32,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,6.9,2.6,17.1,54.0,,,,,Asian,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q036,33,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,NJ,New Jersey,Percent of adults aged 18 years and older who have obesity,12.4,8.9,16.9,474.0,,,,,Asian,"(40.13057004800049, -74.27369128799967)",OWS,OWS1,Q036,34,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,NY,New York,Percent of adults aged 18 years and older who have obesity,15.4,12.2,19.2,753.0,,,,,Asian,"(42.82700103200045, -75.54397042699964)",OWS,OWS1,Q036,36,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,NC,North Carolina,Percent of adults aged 18 years and older who have obesity,9.3,4.1,19.9,78.0,,,,,Asian,"(35.466220975000454, -79.15925046299964)",OWS,OWS1,Q036,37,Race/Ethnicity,Asian,RACE,RACEASN
2022,2022,OH,Ohio,Percent of adults aged 18 years and older who have obesity,13.5,7.8,22.1,150.0,,,,,Asian,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q036,39,Race/Ethnicity,Asian,RACE,RACEASN
