YearStart,YearEnd,LocationAbbr,LocationDesc,Question,Data_Value,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2022,2022,MA,Massachusetts,Percent of adults aged 18 years and older who have obesity,26.5,24.8,28.2,4844.0,,,Female,,,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q036,25,Gender,Female,GEN,FEMALE
2022,2022,MI,Michigan,Percent of adults aged 18 years and older who have obesity,35.6,33.8,37.5,4548.0,,,Female,,,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,26,Gender,Female,GEN,FEMALE
2022,2022,MN,Minnesota,Percent of adults aged 18 years and older who have obesity,32.6,31.2,34.1,7393.0,,,Female,,,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,27,Gender,Female,GEN,FEMALE
2022,2022,MS,Mississippi,Percent of adults aged 18 years and older who have obesity,41.9,39.2,44.7,2123.0,,,Female,,,"(32.745510099000455, -89.53803082499968)",OWS,OWS1,Q036,28,Gender,Female,GEN,FEMALE
2022,2022,MO,Missouri,Percent of adults aged 18 years and older who have obesity,37.6,35.4,39.9,3508.0,,,Female,,,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,29,Gender,Female,GEN,FEMALE
2022,2022,MT,Montana,Percent of adults aged 18 years and older who have obesity,30.6,28.5,32.8,3014.0,,,Female,,,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q036,30,Gender,Female,GEN,FEMALE
2022,2022,US,National,Percent of adults aged 18 years and older who have obesity,34.1,33.6,34.5,197684.0,,,Female,,,,OWS,OWS1,Q036,59,Gender,Female,GEN,FEMALE
2022,2022,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,35.4,33.2,37.6,3570.0,,,Female,,,"(41.6410409880005, -99.36572062299967)",OWS,OWS1,Q036,31,Gender,Female,GEN,FEMALE
2022,2022,NV,Nevada,Percent of adults aged 18 years and older who have obesity,35.3,31.6,39.2,1453.0,,,Female,,,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q036,32,Gender,Female,GEN,FEMALE
2022,2022,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,30.4,28.0,32.8,3169.0,,,Female,,,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q036,33,Gender,Female,GEN,FEMALE
2022,2022,NJ,New Jersey,Percent of adults aged 18 years and older who have obesity,27.4,25.4,29.6,3245.0,,,Female,,,"(40.13057004800049, -74.27369128799967)",OWS,OWS1,Q036,34,Gender,Female,GEN,FEMALE
2022,2022,NM,New Mexico,Percent of adults aged 18 years and older who have obesity,32.6,29.9,35.4,2465.0,,,Female,,,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q036,35,Gender,Female,GEN,FEMALE
2022,2022,NY,New York,Percent of adults aged 18 years and older who have obesity,30.3,28.9,31.9,7636.0,,,Female,,,"(42.82700103200045, -75.54397042699964)",OWS,OWS1,Q036,36,Gender,Female,GEN,FEMALE
2022,2022,NC,North Carolina,Percent of adults aged 18 years and older who have obesity,36.1,33.2,39.1,2053.0,,,Female,,,"(35.466220975000454, -79.15925046299964)",OWS,OWS1,Q036,37,Gender,Female,GEN,FEMALE
2022,2022,ND,North Dakota,Percent of adults aged 18 years and older who have obesity,33.6,31.0,36.3,1786.0,,,Female,,,"(47.47531977900047, -100.11842104899966)",OWS,OWS1,Q036,38,Gender,Female,GEN,FEMALE
2022,2022,OH,Ohio,Percent of adults aged 18 years and older who have obesity,39.1,37.4,40.7,7657.0,,,Female,,,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q036,39,Gender,Female,GEN,FEMALE
2022,2022,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,41.6,39.4,43.8,2831.0,,,Female,,,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q036,40,Gender,Female,GEN,FEMALE
2022,2022,OR,Oregon,Percent of adults aged 18 years and older who have obesity,31.4,29.2,33.6,2593.0,,,Female,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,41,Gender,Female,GEN,FEMALE
2022,2022,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,34.3,31.3,37.5,2074.0,,,Female,,,"(40.79373015200048, -77.86070029399963)",OWS,OWS1,Q036,42,Gender,Female,GEN,FEMALE
2022,2022,RI,Rhode Island,Percent of adults aged 18 years and older who have obesity,31.9,29.3,34.5,2646.0,,,Female,,,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q036,44,Gender,Female,GEN,FEMALE
2022,2022,SC,South Carolina,Percent of adults aged 18 years and older who have obesity,37.2,35.2,39.2,4705.0,,,Female,,,"(33.998821303000454, -81.04537120699968)",OWS,OWS1,Q036,45,Gender,Female,GEN,FEMALE
2022,2022,SD,South Dakota,Percent of adults aged 18 years and older who have obesity,37.0,32.4,41.8,3335.0,,,Female,,,"(44.353130053000484, -100.3735306369997)",OWS,OWS1,Q036,46,Gender,Female,GEN,FEMALE
2022,2022,TN,Tennessee,Percent of adults aged 18 years and older who have obesity,42.7,40.0,45.5,2360.0,,,Female,,,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q036,47,Gender,Female,GEN,FEMALE
2022,2022,TX,Texas,Percent of adults aged 18 years and older who have obesity,36.7,34.4,38.9,6041.0,,,Female,,,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,48,Gender,Female,GEN,FEMALE
2022,2022,UT,Utah,Percent of adults aged 18 years and older who have obesity,30.5,28.7,32.4,4173.0,,,Female,,,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,49,Gender,Female,GEN,FEMALE
2022,2022,VT,Vermont,Percent of adults aged 18 years and older who have obesity,27.7,25.7,29.8,3918.0,,,Female,,,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,50,Gender,Female,GEN,FEMALE
2022,2022,VA,Virginia,Percent of adults aged 18 years and older who have obesity,36.3,34.4,38.2,5182.0,,,Female,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,51,Gender,Female,GEN,FEMALE
2022,2022,WA,Washington,Percent of adults aged 18 years and older who have obesity,31.8,30.6,32.9,11479.0,,,Female,,,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,53,Gender,Female,GEN,FEMALE
2022,2022,WV,West Virginia,Percent of adults aged 18 years and older who have obesity,40.5,38.2,42.8,2581.0,,,Female,,,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,54,Gender,Female,GEN,FEMALE
2022,2022,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,37.3,35.4,39.2,5080.0,,,Female,,,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,55,Gender,Female,GEN,FEMALE
2022,2022,WY,Wyoming,Percent of adults aged 18 years and older who have obesity,34.3,31.5,37.2,1939.0,,,Female,,,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q036,56,Gender,Female,GEN,FEMALE
2022,2022,AL,Alabama,Percent of adults aged 18 years and older who have obesity,35.8,32.9,38.8,1760.0,,,Male,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,1,Gender,Male,GEN,MALE
2022,2022,AK,Alaska,Percent of adults aged 18 years and older who have obesity,31.2,28.9,33.5,2793.0,,,Male,,,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q036,2,Gender,Male,GEN,MALE
2022,2022,AZ,Arizona,Percent of adults aged 18 years and older who have obesity,32.7,30.5,35.0,4455.0,,,Male,,,"(34.865970280000454, -111.76381127699972)",OWS,OWS1,Q036,4,Gender,Male,GEN,MALE
2022,2022,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,35.3,32.8,37.9,2184.0,,,Male,,,"(34.74865012400045, -92.27449074299966)",OWS,OWS1,Q036,5,Gender,Male,GEN,MALE
2022,2022,CA,California,Percent of adults aged 18 years and older who have obesity,28.2,26.5,30.0,5115.0,,,Male,,,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q036,6,Gender,Male,GEN,MALE
2022,2022,CO,Colorado,Percent of adults aged 18 years and older who have obesity,24.9,23.3,26.5,4343.0,,,Male,,,"(38.843840757000464, -106.13361092099967)",OWS,OWS1,Q036,8,Gender,Male,GEN,MALE
2022,2022,CT,Connecticut,Percent of adults aged 18 years and older who have obesity,30.4,28.3,32.6,4211.0,,,Male,,,"(41.56266102000046, -72.64984095199964)",OWS,OWS1,Q036,9,Gender,Male,GEN,MALE
2022,2022,DE,Delaware,Percent of adults aged 18 years and older who have obesity,35.3,32.3,38.5,1650.0,,,Male,,,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q036,10,Gender,Male,GEN,MALE
2022,2022,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,21.5,18.6,24.7,1293.0,,,Male,,,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q036,11,Gender,Male,GEN,MALE
2022,2022,FL,Florida,Percent of adults aged 18 years and older who have obesity,32.4,29.9,34.9,5547.0,,,Male,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,12,Gender,Male,GEN,MALE
2022,2022,GA,Georgia,Percent of adults aged 18 years and older who have obesity,34.1,31.9,36.4,3668.0,,,Male,,,"(32.83968109300048, -83.62758034599966)",OWS,OWS1,Q036,13,Gender,Male,GEN,MALE
2022,2022,HI,Hawaii,Percent of adults aged 18 years and older who have obesity,27.0,24.9,29.1,3434.0,,,Male,,,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q036,15,Gender,Male,GEN,MALE
2022,2022,ID,Idaho,Percent of adults aged 18 years and older who have obesity,33.4,31.4,35.4,2879.0,,,Male,,,"(43.682630005000476, -114.3637300419997)",OWS,OWS1,Q036,16,Gender,Male,GEN,MALE
2022,2022,IL,Illinois,Percent of adults aged 18 years and older who have obesity,31.0,28.5,33.6,1889.0,,,Male,,,"(40.48501028300046, -88.99771017799969)",OWS,OWS1,Q036,17,Gender,Male,GEN,MALE
2022,2022,IN,Indiana,Percent of adults aged 18 years and older who have obesity,36.6,34.8,38.4,4230.0,,,Male,,,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q036,18,Gender,Male,GEN,MALE
2022,2022,IA,Iowa,Percent of adults aged 18 years and older who have obesity,35.8,34.0,37.7,4141.0,,,Male,,,"(42.46940091300047, -93.81649055599968)",OWS,OWS1,Q036,19,Gender,Male,GEN,MALE
2022,2022,KS,Kansas,Percent of adults aged 18 years and older who have obesity,34.7,32.9,36.5,4975.0,,,Male,,,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,20,Gender,Male,GEN,MALE
2022,2022,KY,Kentucky,Percent of adults aged 18 years and older who have obesity,38.7,35.6,41.8,1797.0,,,Male,,,"(37.645970271000465, -84.77497104799966)",OWS,OWS1,Q036,21,Gender,Male,GEN,MALE
2022,2022,LA,Louisiana,Percent of adults aged 18 years and older who have obesity,37.6,35.1,40.2,2329.0,,,Male,,,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,22,Gender,Male,GEN,MALE
2022,2022,ME,Maine,Percent of adults aged 18 years and older who have obesity,32.6,30.7,34.5,4576.0,,,Male,,,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q036,23,Gender,Male,GEN,MALE
2022,2022,MD,Maryland,Percent of adults aged 18 years and older who have obesity,31.5,29.8,33.3,6756.0,,,Male,,,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q036,24,Gender,Male,GEN,MALE
2022,2022,MA,Massachusetts,Percent of adults aged 18 years and older who have obesity,28.0,26.3,29.8,4857.0,,,Male,,,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q036,25,Gender,Male,GEN,MALE
2022,2022,MI,Michigan,Percent of adults aged 18 years and older who have obesity,33.4,31.6,35.2,4202.0,,,Male,,,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,26,Gender,Male,GEN,MALE
2022,2022,MN,Minnesota,Percent of adults aged 18 years and older who have obesity,34.6,33.2,36.0,7815.0,,,Male,,,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,27,Gender,Male,GEN,MALE
2022,2022,MS,Mississippi,Percent of adults aged 18 years and older who have obesity,37.0,34.2,39.8,1812.0,,,Male,,,"(32.745510099000455, -89.53803082499968)",OWS,OWS1,Q036,28,Gender,Male,GEN,MALE
2022,2022,MO,Missouri,Percent of adults aged 18 years and older who have obesity,35.3,33.1,37.5,3338.0,,,Male,,,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,29,Gender,Male,GEN,MALE
2022,2022,MT,Montana,Percent of adults aged 18 years and older who have obesity,30.4,28.6,32.3,3518.0,,,Male,,,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q036,30,Gender,Male,GEN,MALE
2022,2022,US,National,Percent of adults aged 18 years and older who have obesity,32.6,32.1,33.0,189865.0,,,Male,,,,OWS,OWS1,Q036,59,Gender,Male,GEN,MALE
2022,2022,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,35.2,33.1,37.4,3283.0,,,Male,,,"(41.6410409880005, -99.36572062299967)",OWS,OWS1,Q036,31,Gender,Male,GEN,MALE
2022,2022,NV,Nevada,Percent of adults aged 18 years and older who have obesity,31.9,28.5,35.4,1453.0,,,Male,,,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q036,32,Gender,Male,GEN,MALE
2022,2022,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,30.2,27.8,32.7,2759.0,,,Male,,,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q036,33,Gender,Male,GEN,MALE
2022,2022,NJ,New Jersey,Percent of adults aged 18 years and older who have obesity,30.7,28.6,32.9,3515.0,,,Male,,,"(40.13057004800049, -74.27369128799967)",OWS,OWS1,Q036,34,Gender,Male,GEN,MALE
2022,2022,NM,New Mexico,Percent of adults aged 18 years and older who have obesity,32.2,29.4,35.1,1980.0,,,Male,,,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q036,35,Gender,Male,GEN,MALE
2022,2022,NY,New York,Percent of adults aged 18 years and older who have obesity,29.9,28.4,31.4,7370.0,,,Male,,,"(42.82700103200045, -75.54397042699964)",OWS,OWS1,Q036,36,Gender,Male,GEN,MALE
2022,2022,NC,North Carolina,Percent of adults aged 18 years and older who have obesity,32.1,29.5,34.8,1982.0,,,Male,,,"(35.466220975000454, -79.15925046299964)",OWS,OWS1,Q036,37,Gender,Male,GEN,MALE
2022,2022,ND,North Dakota,Percent of adults aged 18 years and older who have obesity,37.0,34.5,39.5,2010.0,,,Male,,,"(47.47531977900047, -100.11842104899966)",OWS,OWS1,Q036,38,Gender,Male,GEN,MALE
2022,2022,OH,Ohio,Percent of adults aged 18 years and older who have obesity,37.2,35.5,38.8,7211.0,,,Male,,,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q036,39,Gender,Male,GEN,MALE
2022,2022,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,38.4,36.1,40.7,2447.0,,,Male,,,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q036,40,Gender,Male,GEN,MALE
2022,2022,OR,Oregon,Percent of adults aged 18 years and older who have obesity,30.5,28.4,32.6,2681.0,,,Male,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,41,Gender,Male,GEN,MALE
2022,2022,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,32.4,29.6,35.3,2116.0,,,Male,,,"(40.79373015200048, -77.86070029399963)",OWS,OWS1,Q036,42,Gender,Male,GEN,MALE
2022,2022,RI,Rhode Island,Percent of adults aged 18 years and older who have obesity,29.8,27.4,32.4,2474.0,,,Male,,,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q036,44,Gender,Male,GEN,MALE
2022,2022,SC,South Carolina,Percent of adults aged 18 years and older who have obesity,32.8,30.9,34.8,4104.0,,,Male,,,"(33.998821303000454, -81.04537120699968)",OWS,OWS1,Q036,45,Gender,Male,GEN,MALE
2022,2022,SD,South Dakota,Percent of adults aged 18 years and older who have obesity,36.6,32.0,41.4,3499.0,,,Male,,,"(44.353130053000484, -100.3735306369997)",OWS,OWS1,Q036,46,Gender,Male,GEN,MALE
2022,2022,TN,Tennessee,Percent of adults aged 18 years and older who have obesity,35.1,32.6,37.8,2350.0,,,Male,,,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q036,47,Gender,Male,GEN,MALE
2022,2022,TX,Texas,Percent of adults aged 18 years and older who have obesity,34.4,32.3,36.6,6163.0,,,Male,,,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,48,Gender,Male,GEN,MALE
2022,2022,UT,Utah,Percent of adults aged 18 years and older who have obesity,31.7,29.9,33.4,4546.0,,,Male,,,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,49,Gender,Male,GEN,MALE
2022,2022,VT,Vermont,Percent of adults aged 18 years and older who have obesity,26.0,24.1,28.0,3850.0,,,Male,,,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,50,Gender,Male,GEN,MALE
2022,2022,VA,Virginia,Percent of adults aged 18 years and older who have obesity,34.2,32.2,36.2,4196.0,,,Male,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,51,Gender,Male,GEN,MALE
2022,2022,WA,Washington,Percent of adults aged 18 years and older who have obesity,31.6,30.5,32.7,11390.0,,,Male,,,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,53,Gender,Male,GEN,MALE
2022,2022,WV,West Virginia,Percent of adults aged 18 years and older who have obesity,41.6,39.0,44.3,2059.0,,,Male,,,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,54,Gender,Male,GEN,MALE
2022,2022,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,38.0,36.2,39.8,5000.0,,,Male,,,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,55,Gender,Male,GEN,MALE
2022,2022,WY,Wyoming,Percent of adults aged 18 years and older who have obesity,34.3,31.7,36.9,1860.0,,,Male,,,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q036,56,Gender,Male,GEN,MALE
